tipoInmueble;tipoOperacion;precio;habitaciones;tamano;planta;distrito;ciudad;eficienciaEnergetica;ascensor;terraza;trastero;garaje;balcon;aireAcondicinado;piscina;banos
0;2;950;2;45;2;centro;madrid-capital;A;False;False;True;No-detallado;False;False;False;1
0;2;1000;1;40;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1000;1;65;5;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;700;1;45;1;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;850;2;60;0;centro;madrid-capital;C;False;False;False;No-detallado;True;False;False;1
0;2;800;2;45;0;centro;madrid-capital;B;False;False;False;No-detallado;False;True;False;1
0;2;1300;3;60;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;3
0;2;1833;2;80;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1400;1;70;4;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;850;1;36;2;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;1200;3;95;2;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;600;0;39;3;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;1400;4;144;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;2;700;1;45;0;centro;madrid-capital;A;False;False;False;No-detallado;False;False;False;1
0;2;1565;1;35;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;800;1;45;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;800;1;45;3;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;850;2;50;0;centro;madrid-capital;B;True;False;False;No-detallado;False;False;False;1
0;2;2450;3;198;2;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;3
0;2;800;3;66;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1300;3;70;0;centro;madrid-capital;B;False;False;False;No-detallado;True;False;False;1
0;2;575;0;30;1;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;985;0;60;6;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;900;1;58;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;True;1
0;2;2300;2;112;2;centro;madrid-capital;C;False;False;False;No-detallado;True;True;False;2
0;2;850;2;65;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;2
0;2;900;1;45;2;centro;madrid-capital;C;True;False;True;No-detallado;True;True;False;1
0;2;950;1;53;0;centro;madrid-capital;B;False;False;True;No-detallado;True;True;False;1
0;2;790;1;45;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;790;2;50;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;2
0;2;1100;2;80;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;2500;1;80;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;2
0;2;1100;2;80;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;2
0;2;1100;2;90;0;centro;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;2;2700;4;251;0;centro;madrid-capital;C;True;False;False;Privado;False;False;False;4
0;2;1200;2;80;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;1100;4;195;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1900;3;95;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1250;1;76;5;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;725;1;50;2;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;1050;2;70;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;2;680;1;51;0;centro;madrid-capital;A;True;False;False;No-detallado;True;True;False;1
0;2;900;2;56;6;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;450;1;20;4;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;865;1;45;7;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;950;1;61;2;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;950;2;56;4;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;1000;1;65;6;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;950;2;48;2;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;700;2;62;1;centro;madrid-capital;C;False;False;False;No-detallado;True;False;False;1
0;2;1400;1;52;5;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;1400;2;64;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;2;500;0;24;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;785;1;45;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;2800;6;250;4;centro;madrid-capital;C;True;True;False;No-detallado;True;False;False;2
0;2;2600;0;105;0;centro;madrid-capital;C;False;False;False;No-detallado;True;True;False;3
0;2;1200;1;70;2;centro;madrid-capital;C;True;False;True;No-detallado;False;True;False;1
0;2;1200;2;70;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;2
0;2;830;1;29;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;950;1;32;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1289;1;60;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;900;0;42;3;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;1750;4;178;1;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;4
0;2;1200;3;95;3;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;2
0;2;850;2;50;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;800;2;64;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;600;0;30;2;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;1200;3;90;1;centro;madrid-capital;A;True;True;False;No-detallado;False;False;False;2
0;2;850;1;70;2;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;749;1;54;2;centro;madrid-capital;A;True;False;True;No-detallado;True;True;False;1
0;2;1600;3;150;4;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;3500;2;155;4;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;3
0;2;775;0;50;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1900;3;130;5;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;2
0;2;1750;4;150;3;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;2
0;2;1125;2;90;1;centro;madrid-capital;C;True;True;False;No-detallado;False;True;False;2
0;2;500;1;25;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;700;1;55;2;centro;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;2;2000;0;81;4;centro;madrid-capital;C;True;True;False;No-detallado;False;True;False;1
0;2;2200;3;210;2;centro;madrid-capital;C;True;False;True;No-detallado;True;True;False;2
0;2;1800;1;55;4;centro;madrid-capital;C;True;True;False;No-detallado;True;True;False;2
0;2;750;1;45;3;centro;madrid-capital;A;False;False;False;No-detallado;False;False;False;1
0;2;750;1;65;2;centro;madrid-capital;C;False;False;False;No-detallado;True;True;False;1
0;2;1100;2;90;3;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;2
0;2;700;1;65;1;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1500;2;126;3;centro;madrid-capital;C;False;False;True;No-detallado;True;False;False;1
0;2;775;1;60;3;centro;madrid-capital;C;False;False;False;No-detallado;True;False;False;1
0;2;1790;3;165;1;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;2
0;2;590;1;34;2;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;3300;3;201;4;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;2;650;1;45;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1050;1;61;2;centro;madrid-capital;C;False;False;False;No-detallado;True;True;False;1
0;2;1550;2;100;4;centro;madrid-capital;C;True;False;True;Comunitario;True;True;True;2
0;2;2105;4;90;3;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1250;2;86;3;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;2
0;2;2871;2;47;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;2
0;2;875;1;42;0;centro;madrid-capital;C;True;False;False;No-detallado;True;False;False;1
0;2;1200;2;69;2;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;750;1;44;3;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;1700;2;110;3;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;500;1;30;2;centro;madrid-capital;A;True;False;True;No-detallado;False;False;False;1
0;2;1136;1;60;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1395;1;80;0;centro;madrid-capital;A;False;False;False;No-detallado;False;False;False;1
0;2;1000;0;75;2;centro;madrid-capital;C;False;False;False;No-detallado;True;True;False;1
0;2;1800;2;109;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;2;1600;2;91;3;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;2
0;2;2400;4;125;1;centro;madrid-capital;C;False;True;False;No-detallado;False;True;False;2
0;2;2400;3;140;2;centro;madrid-capital;C;True;True;False;No-detallado;False;True;False;3
0;2;2000;2;99;3;centro;madrid-capital;C;True;True;False;No-detallado;False;True;False;3
0;2;900;1;45;1;centro;madrid-capital;C;True;True;False;No-detallado;False;True;False;1
0;2;550;1;25;6;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1800;2;46;4;centro;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;2;1250;2;70;3;centro;madrid-capital;C;True;False;False;No-detallado;True;False;False;1
0;2;1100;3;80;1;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;1040;1;50;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1568;1;68;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;690;1;43;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;29970;2;55;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;29970;2;55;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;29970;2;45;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;29970;1;45;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;29970;2;55;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;29970;2;45;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;29970;2;45;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;775;1;40;1;centro;madrid-capital;B;False;False;False;No-detallado;False;True;False;1
0;2;791;1;40;1;centro;madrid-capital;B;True;False;False;No-detallado;False;False;False;1
0;2;760;1;40;1;centro;madrid-capital;C;False;False;False;No-detallado;True;True;False;1
0;2;1050;1;44;5;centro;madrid-capital;C;True;False;True;No-detallado;False;True;False;1
0;2;2000;3;100;1;centro;madrid-capital;C;True;True;False;No-detallado;False;True;False;2
0;2;1875;1;104;0;centro;madrid-capital;B;True;False;True;Privado;False;True;False;2
0;2;1250;3;70;1;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;2
0;2;990;1;45;4;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1650;2;100;2;centro;madrid-capital;C;True;False;False;Comunitario;False;True;False;3
0;2;1000;2;86;1;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;2
0;2;1300;3;55;5;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;690;0;40;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;1000;2;67;2;centro;madrid-capital;C;True;False;True;No-detallado;False;False;False;2
0;2;1000;2;60;0;centro;madrid-capital;C;False;False;False;No-detallado;True;True;False;1
0;2;2500;0;134;3;centro;madrid-capital;C;True;False;False;Privado;True;True;False;2
0;2;800;2;53;1;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;2
0;2;850;1;75;1;centro;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;1400;2;73;3;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;850;2;65;5;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;650;1;65;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;845;1;44;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;3441;2;70;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;2
0;2;700;1;60;1;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1004;2;55;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;2350;2;156;4;centro;madrid-capital;C;True;False;True;No-detallado;False;True;False;2
0;2;1800;0;209;0;centro;madrid-capital;C;True;False;False;No-detallado;False;False;False;2
0;2;1275;3;75;2;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;2;1360;1;30;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1700;1;48;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;2420;3;114;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;2
0;2;2250;2;73;0;centro;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1150;2;61;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1200;3;60;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;2
0;2;1000;1;30;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1000;1;45;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1600;3;70;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;2
0;2;1396;1;49;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1216;1;50;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1100;1;50;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1604;2;60;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;700;1;39;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;2176;2;65;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;2
0;2;1551;2;70;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;2
0;2;1250;2;50;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1894;1;50;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1100;1;40;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1100;1;45;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1460;2;70;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1100;1;47;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1447;2;60;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1038;1;25;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1216;1;45;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1223;1;65;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1200;3;60;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;2
0;2;2022;3;75;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;2
0;2;1176;1;24;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;945;1;40;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1223;1;40;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1460;2;70;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1124;1;65;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1153;1;40;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1894;1;45;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1283;2;75;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1644;3;80;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;2
0;2;1600;3;70;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;2
0;2;1396;1;49;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1216;1;50;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1100;1;50;0;centro;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1604;2;60;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1460;2;60;0;centro;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
